EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,
661538,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/17/16,807,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,110608,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/17/16,1007, , , , ,Saltwater flooding led to several inches of water covering the entire intersection of Brickell Bay Drive and SE 12th Street in the Brickell area of Miami.,"The combination of higher than normal tidal departures coupled with the annual spring tide (King Tides) continued to bring minor flooding at high tides during mid-October. Vulnerable locations along the Broward and Miami-Dade coast saw flooding of several locations such as streets, sea walls, and docks.",84,,,,
661536,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/17/16,830,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,110608,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/17/16,1030, , , , ,Salt water flooding at high tide at Matheson Hammock Park led to several inches of water in normally dry areas such as the parking lot.,"The combination of higher than normal tidal departures coupled with the annual spring tide (King Tides) continued to bring minor flooding at high tides during mid-October. Vulnerable locations along the Broward and Miami-Dade coast saw flooding of several locations such as streets, sea walls, and docks.",85,,,,
661539,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/18/16,830,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,110608,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/18/16,1030, , , , ,Photo received via social media shows minor saltwater flooding at high tide near 30th Street and Collins Avenue in Miami Beach. Water is only covering the low spots in the roadway.,"The combination of higher than normal tidal departures coupled with the annual spring tide (King Tides) continued to bring minor flooding at high tides during mid-October. Vulnerable locations along the Broward and Miami-Dade coast saw flooding of several locations such as streets, sea walls, and docks.",86,,,,
661540,COASTAL MIAMI-DADE COUNTY (ZONE), ,10/20/16,830,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,110608,Z,173,MFL,0,0,Social Media, , , , , , , , ,10/20/16,1030, , , , ,Several boat docks were flooded at high tide in Sunny Isles.,"The combination of higher than normal tidal departures coupled with the annual spring tide (King Tides) continued to bring minor flooding at high tides during mid-October. Vulnerable locations along the Broward and Miami-Dade coast saw flooding of several locations such as streets, sea walls, and docks.",87,,,,
665694,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/12/16,1900,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,111035,Z,173,MFL,0,0,Social Media, , , , , , , , ,11/12/16,2100, , , , ,Photos recieved via twitter show Matheson Hammock Park parking lot and beach flooded with evening high tide.,"The combination of higher than normal tidal departures coupled with  coupled with the annual perigean spring tide brought minor flooding at high tides for a weekend during mid-November. Vulnerable areas along the Broward, Miami-Dade and Palm Beach coast saw flooding of of streets and walkways.",88,,,,
665697,COASTAL MIAMI-DADE COUNTY (ZONE), ,11/14/16,700,Coastal Flood, , ,0,0,0,0,FL,EST-5, ,111035,Z,173,MFL,0,0,Social Media, , , , , , , , ,11/14/16,900, , , , ,Photos received via social media showed Matheson Hammock Park beach and parking lot flooded at morning high tide.,"The combination of higher than normal tidal departures coupled with  coupled with the annual perigean spring tide brought minor flooding at high tides for a weekend during mid-November. Vulnerable areas along the Broward, Miami-Dade and Palm Beach coast saw flooding of of streets and walkways.",89,,,,
710240,MIAMI-DADE CO.,(MIA)MIAMI INTL,6/2/17,840,Flash Flood, , ,0,0,10000,0,FL,EST-5, ,118041,C,86,MFL,0,0,Social Media,Heavy Rain, , ,2,SW,2,N,CORAL WAY VLG,6/2/17,1030,25.7785,-80.2995,25.7756,-80.2981,"Widespread amounts of 2 to 4 inches fell across the Miami-Dade metropolitan area during the morning hours of June 2, generally during the morning rush hour. Nearly 5 inches of rain were measured in a few locations, most notably at Miami International Airport. This lead to flooding of several streets across the area, with multiple cars inundated with floodwaters at the NW 62nd Avenue and 7th Street intersection.","Deep and moist southeasterly flow brought a round of heavy morning showers from the Atlantic into the Miami-Dade metro area during the morning hours, leading to flooding of streets across Miami, and a partial collapse of a roof under construction.",90,,,,
716461,MIAMI-DADE CO.,MIAMI LAKE,7/21/17,1150,Flood, , ,0,0,0,0,FL,EST-5, ,119337,C,86,MFL,0,0,Trained Spotter,Heavy Rain, , ,2,SW,2,SW,MIAMI LAKE,7/21/17,1150,25.9,-80.32,25.8998,-80.3209,Heavy rainfall caused flooding closing the ramp connecting the Palmetto Expressway at SR 826 and Interstate 75.,A deep trough moving across the eastern seaboard with southerly flow brought abundant tropical moisture to South Florida from the Caribbean. Heavy rainfall led to to some flooding of roadways. Some storms were strong enough to cause tree damage in Palm Beach County.,91,,,,
718505,MIAMI-DADE CO.,MIAMI,8/2/17,1450,Flash Flood, , ,0,0,1000000,0,FL,EST-5, ,119837,C,86,MFL,0,0,Emergency Manager,Heavy Rain, , ,2,SW,3,S,BISCAYNE PARK,8/2/17,1800,25.7517,-80.2146,25.7245,-80.1411,"Several rounds of strong storms and heavy rain fell across Miami-Dade County during the afternoon and early evening hours of August 1st. Activity initially streamed across Miami Beach, Key Biscayne and Downtown Miami just after 2 PM, then redeveloped farther to the west and southwest across The Redland, Kendall, Palmetto Bay and Pinecrest later in the afternoon. Rainfall totals of 4-6 inches were widespread in these areas, with isolated amounts of 7-8 inches. Virtually all of this rain fell in a three-hour period during the mid and late afternoon ending around 6 PM. Numerous reports of flood waters entering businesses, homes, apartment lobbies and parking garages were received across Miami Beach during the event. Water was 1 to 2 feet deep on streets in many areas of South Beach, including Purdy Avenue, West Avenue, Alton Road, Pennsylvania Avenue, Meridian Avenue, Collins Avenue, Washington Avenue and Indian Creek Drive. Numerous vehicles stalled in these streets and others across the city. Across the City of Miami, especially Downtown Miami, more than 10 businesses, stores and buildings in the vicinity of Mary Brickell Village had at least 1 to 4 inches of water inside their structures. This includes stores and businesses on SW 10th Street between S. Miami Avenue and SW 1st Avenue. SW 10th street was also closed for half a block due to deep water. Across the remainder of the county, there were reports of more minor street flooding along neighborhood streets.","A departing Tropical Depression Emily left an elongated trough across South Florida in the during the day of August 1st. Daytime heating along with this trough triggered several rounds of strong storms and heavy rainfall across Miami-Dade County. This activity remained nearly stationary for a number of hours, leading to significant flooding across portions of the county.",92,,,,
723287,FAR SOUTH MIAMI-DADE COUNTY (ZONE), ,9/9/17,800,Hurricane (Typhoon), , ,0,0,0,0,FL,EST-5, ,120690,Z,174,MFL,0,0,NWS Storm Survey, , , , , , , , ,9/10/17,2000, , , , ,"Hurricane Irma produced maximum sustained winds of 60 to 75 mph across inland and far southern sections of Miami-Dade County, with a maximum sustained wind reading of 76 mph five miles southwest of Florida City. Wind gusts to hurricane force were observed across the entire area, with highest gust of 90 mph measured at Royal Palm Ranger Station in the Everglades. There was widespread damage to trees, fences and power poles, with limited damage to structures. Information on death toll, damage estimates, customers without power and people in evacuation shelters is contained in the event summary for Metropolitan Miami-Dade County.","Major Hurricane Irma made landfall in Southwest Florida on Marco Island as a Category 3 hurricane around 330 PM EDT on September 10th. The storm traveled north through southwest Florida through the evening. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached Category 5 strength and a minimum central pressure of 914 MB east of the Bahamas, maintaining Category 5 intensity until landfall along the north coast of Cuba on September 9th. Irma made its first Florida landfall in the Lower Florida Keys early on September 10th as a Category 4 hurricane. ||The strength and size of Hurricane Irma allowed for impacts to be felt across all of South Florida. Irma brought widespread wind damage, heavy rainfall and storm surge to all areas. Hurricane-force sustained wind were measured in much of Collier County, as well as far southern and inland Miami-Dade County, with the possibility of additional hurricane-force sustained wind in more isolated areas over the remainder of South Florida where widespread tropical storm force sustained wind occurred. Gusts to hurricane force were felt over all of South Florida, with the maximum measured wind gust of 142 mph in Naples in Collier County. Widespread tree damage and some structural damage occurred across all of South Florida, with most structural damage on the minor side.||Irma brought a significant storm surge on both coasts of South Florida. Storm surge of 6 to 8 feet was observed in the Everglades City and Goodland areas of Collier County, with 3 to 5 feet from Marco Island to Naples. Along the east coast, observed storm surge values of 4 to 6 feet were noted along Biscayne Bay from south of Miami to Homestead, and 2 to 4 feet elsewhere along the east coast from Key Biscayne to Palm Beach.||Hurricane Irma brought widespread rainfall and some flooding across the region. From the period between 8 AM EDT September 9th and 8 AM EDT September 11th, 8 to 15 inches of rain were measured over interior portions of Southwest Florida, with estimated amounts of 16 to 20 inches in southwestern Hendry County. This rainfall near the end of a wet summer led to significant flooding over these areas. 5 to 10 inches of rain were noted elsewhere across South Florida, with areas of minor to moderate flooding. ||32 deaths were attributed to Irma in southern Florida, all but one indirect. The only direct death was an 86-year-old man who was knocked down by a gust of wind while opening the front door of his home in Broward County. Most of the deaths occurred during cleanup after the storm, as well as several as a result of carbon monoxide poisoning from misuse of generators. Initial and incomplete damage estimate across the area is estimated to be around $800 million, but in all likelihood will be much higher once damage assessments are completed. $222.5 million in damage came in from Collier County, and about $300 million from Palm Beach County. About $255 million came from the agricultural community in Miami-Dade County.||Total number of people who were at county evacuation shelters were as follows: Miami-Dade County - 31,092, Palm Beach County - 17,263, Collier County - 17,040, Broward County - 17,000, Hendry County - 3,000||Total number of customers without power were as follows: Miami-Dade County - 888,530, Broward County - 689,000, Palm Beach County- 566,240, Collier County -  197,630, Hendry County - 9,700, Glades County - 1,670.",93,,,,
723286,INLAND MIAMI-DADE (ZONE), ,9/9/17,900,Hurricane (Typhoon), , ,0,0,0,0,FL,EST-5, ,120690,Z,73,MFL,0,0,NWS Storm Survey, , , , , , , , ,9/10/17,2100, , , , ,"Hurricane Irma produced maximum sustained winds of 60 to 75 mph across inland sections of Miami-Dade County, with a maximum sustained wind reading of 76 mph five miles southwest of Florida City. Wind gusts to hurricane force were observed across the entire area, with highest gust of 90 mph measured at Chekika in the Everglades. There was widespread damage to trees, fences and power poles, with limited damage to structures. Information on death toll, damage estimates, customers without power and people in evacuation shelters is contained in the event summary for Metropolitan Miami-Dade County.","Major Hurricane Irma made landfall in Southwest Florida on Marco Island as a Category 3 hurricane around 330 PM EDT on September 10th. The storm traveled north through southwest Florida through the evening. Effects from Irma were felt across South Florida from September 9th through September 11th. Irma had reached Category 5 strength and a minimum central pressure of 914 MB east of the Bahamas, maintaining Category 5 intensity until landfall along the north coast of Cuba on September 9th. Irma made its first Florida landfall in the Lower Florida Keys early on September 10th as a Category 4 hurricane. ||The strength and size of Hurricane Irma allowed for impacts to be felt across all of South Florida. Irma brought widespread wind damage, heavy rainfall and storm surge to all areas. Hurricane-force sustained wind were measured in much of Collier County, as well as far southern and inland Miami-Dade County, with the possibility of additional hurricane-force sustained wind in more isolated areas over the remainder of South Florida where widespread tropical storm force sustained wind occurred. Gusts to hurricane force were felt over all of South Florida, with the maximum measured wind gust of 142 mph in Naples in Collier County. Widespread tree damage and some structural damage occurred across all of South Florida, with most structural damage on the minor side.||Irma brought a significant storm surge on both coasts of South Florida. Storm surge of 6 to 8 feet was observed in the Everglades City and Goodland areas of Collier County, with 3 to 5 feet from Marco Island to Naples. Along the east coast, observed storm surge values of 4 to 6 feet were noted along Biscayne Bay from south of Miami to Homestead, and 2 to 4 feet elsewhere along the east coast from Key Biscayne to Palm Beach.||Hurricane Irma brought widespread rainfall and some flooding across the region. From the period between 8 AM EDT September 9th and 8 AM EDT September 11th, 8 to 15 inches of rain were measured over interior portions of Southwest Florida, with estimated amounts of 16 to 20 inches in southwestern Hendry County. This rainfall near the end of a wet summer led to significant flooding over these areas. 5 to 10 inches of rain were noted elsewhere across South Florida, with areas of minor to moderate flooding. ||32 deaths were attributed to Irma in southern Florida, all but one indirect. The only direct death was an 86-year-old man who was knocked down by a gust of wind while opening the front door of his home in Broward County. Most of the deaths occurred during cleanup after the storm, as well as several as a result of carbon monoxide poisoning from misuse of generators. Initial and incomplete damage estimate across the area is estimated to be around $800 million, but in all likelihood will be much higher once damage assessments are completed. $222.5 million in damage came in from Collier County, and about $300 million from Palm Beach County. About $255 million came from the agricultural community in Miami-Dade County.||Total number of people who were at county evacuation shelters were as follows: Miami-Dade County - 31,092, Palm Beach County - 17,263, Collier County - 17,040, Broward County - 17,000, Hendry County - 3,000||Total number of customers without power were as follows: Miami-Dade County - 888,530, Broward County - 689,000, Palm Beach County- 566,240, Collier County -  197,630, Hendry County - 9,700, Glades County - 1,670.",94,,,,
